2026/05/28 21:39:17 [recon] runtime_config detected_cores=12 free_ram_gb=3.26 computed_workers=36 max_workers=36 env_override_used=false gomaxprocs=12
2026/05/28 21:39:17 [recon] starting server on :8080
2026/05/28 23:48:00 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:00 [scan] streamed subdomain: webhooks.frankfurt.ie1.twilio.com (alive=false)
2026/05/28 23:48:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:01 [scan] streamed subdomain: bdl-presto-default.dev.twilio.com (alive=false)
2026/05/28 23:48:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:01 [scan] streamed subdomain: kafka-self-service.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:01 [scan] streamed subdomain: messaging-inflight-service.mdp.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:02 [scan] streamed subdomain: gateway-admin.corp.twilio.com (alive=true)
2026/05/28 23:48:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:02 [scan] streamed subdomain: aeuwf01.teams.twilio.com (alive=false)
2026/05/28 23:48:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:02 [scan] streamed subdomain: ahoy.twilio.com (alive=true)
2026/05/28 23:48:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:03 [scan] streamed subdomain: video-bot.us1.twilio.com (alive=false)
2026/05/28 23:48:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:03 [scan] streamed subdomain: mobile-endpoint.us1.twilio.com (alive=false)
2026/05/28 23:48:04 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:04 [scan] streamed subdomain: rtd-testing-service.ie1.twilio.com (alive=false)
2026/05/28 23:48:04 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:04 [scan] streamed subdomain: serverless.spire.stage-us1.twilio.com (alive=false)
2026/05/28 23:48:04 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:04 [scan] streamed subdomain: email.recruiting.twilio.com (alive=false)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: webhooks.ashburn.stage-au1.twilio.com (alive=true)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: tax.us2.twilio.com (alive=false)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: e8c9e2030a65b3d426ed2438064a1b41614c9f9c.console.dev.twilio.com (alive=false)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: mumbai.stage-us1.twilio.com (alive=false)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: akshay-test-app.twilio.com (alive=true)
2026/05/28 23:48:05 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:05 [scan] streamed subdomain: languagetool.dev.twilio.com (alive=false)
2026/05/28 23:48:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:06 [scan] streamed subdomain: pstn.stage-us2.twilio.com (alive=false)
2026/05/28 23:48:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:06 [scan] streamed subdomain: hr.us2.twilio.com (alive=false)
2026/05/28 23:48:06 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:06 [scan] streamed subdomain: build.twilio.com (alive=true)
2026/05/28 23:48:07 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:07 [scan] streamed subdomain: kafka-ui.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:07 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:07 [scan] streamed subdomain: test-odin-services.us1.twilio.com (alive=false)
2026/05/28 23:48:07 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:07 [scan] streamed subdomain: ashburn-ix.stage-ie1.twilio.com (alive=false)
2026/05/28 23:48:08 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:08 [scan] streamed subdomain: pstn.dublin.twilio.com (alive=false)
2026/05/28 23:48:08 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:08 [scan] streamed subdomain: odin-presto.us1.twilio.com (alive=true)
2026/05/28 23:48:09 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:09 [scan] streamed subdomain: canary-service-catalog.stage-jp2.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: webhooks.ashburn.ie1.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: public-sip2.umatilla.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: voice-js.ashburn-ix.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: dev-sy1.ad.corp.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: ashburn-ix.de1.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: armada.corp.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: 400e10b0724bbbbf1ceeb00ad360c455fee404a3.console.dev.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: c42ffc6a6a8bce4426961a78cf292ba7322633af.console.dev.twilio.com (alive=false)
2026/05/28 23:48:10 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:10 [scan] streamed subdomain: sip.br1.twilio.com (alive=false)
2026/05/28 23:48:11 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:11 [scan] streamed subdomain: alb-bdl-presto-default.dev.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: prod-usw2-backstage.ad.corp.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: chunderw-vpc-gll-us1-tnx.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: whatsapp.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: headsup.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: platform-otk-ingress.prod.twilio.com (alive=false)
2026/05/28 23:48:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:12 [scan] streamed subdomain: pstn.ashburn-ix.stage.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: ausea08.teams.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: odin-presto.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: gateway-test.dev.twilio.com (alive=true)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: serverless.spire.corp-us1.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: 46b122f25abfa5dd5e92e43f1427805118847c6d.console.dev.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: ac6d0c0b8aeb25b7cc516a53382d6a239600af87.console.dev.twilio.com (alive=false)
2026/05/28 23:48:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:13 [scan] streamed subdomain: sync-insights-dashboards.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: voice-insights6.dev-us1.eak.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: chunderm.us2.gll.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: flex-plugins-library.twilio.com (alive=true)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: store.twilio.com (alive=true)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: au1.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: 28f259de629e24b73280a2472812f781bb263e2d.console.dev.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: microvisor-device.dev.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: wireless-ota-notifications.prod.twilio.com (alive=false)
2026/05/28 23:48:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:14 [scan] streamed subdomain: stargate-wormhole.us1.twilio.com (alive=false)
2026/05/28 23:48:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:15 [scan] streamed subdomain: providers.stage.twilio.com (alive=false)
2026/05/28 23:48:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:15 [scan] streamed subdomain: one-console-internal.dublin.stage-ie1.twilio.com (alive=true)
2026/05/28 23:48:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:15 [scan] streamed subdomain: sandgrid-segment.twilio-app.frontline.stage.twilio.com (alive=true)
2026/05/28 23:48:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:15 [scan] streamed subdomain: it.stage-us2.twilio.com (alive=false)
2026/05/28 23:48:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:15 [scan] streamed subdomain: secondary.us-east-2.waas.corp.twilio.com (alive=false)
2026/05/28 23:48:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:16 [scan] streamed subdomain: ciam.dev-us1.twilio.com (alive=true)
2026/05/28 23:48:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:16 [scan] streamed subdomain: ota-metaflow-isolated-api.dev-us1.twilio.com (alive=true)
2026/05/28 23:48:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:16 [scan] streamed subdomain: tokyo.ie1.twilio.com (alive=false)
2026/05/28 23:48:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:16 [scan] streamed subdomain: aeuwa11.teams.twilio.com (alive=false)
2026/05/28 23:48:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:16 [scan] streamed subdomain: test-os.mdp.dev-us1.twilio.com (alive=false)
2026/05/28 23:48:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:17 [scan] streamed subdomain: chunderw1.dev-us2.twilio.com (alive=false)
2026/05/28 23:48:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:17 [scan] streamed subdomain: previews-voila-docs.ewh.dev.twilio.com (alive=false)
2026/05/28 23:48:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:17 [scan] streamed subdomain: sms-ratequeue-accounts-primary.dev.twilio.com (alive=false)
2026/05/28 23:48:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:17 [scan] streamed subdomain: socer.twilio.com (alive=true)
2026/05/28 23:48:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:17 [scan] streamed subdomain: chunderm-dev-us2.dev.twilio.com (alive=false)
2026/05/28 23:48:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:18 [scan] streamed subdomain: webhooks.sip.frontline.stage.twilio.com (alive=true)
2026/05/28 23:48:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:18 [scan] streamed subdomain: webhooks.sydney.frontline.stage.twilio.com (alive=true)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: iam.twilio.com (alive=true)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: kontxt-rn.us1.twilio.com (alive=false)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: alb-bdl-presto-loaders.dev.twilio.com (alive=false)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: watts-sandbox.dev.twilio.com (alive=false)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: chunderm.de1.gll.twilio.com (alive=false)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: internal-users.frontline.stage.twilio.com (alive=true)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: anomalo-ingest.dev.twilio.com (alive=false)
2026/05/28 23:48:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:19 [scan] streamed subdomain: odin.dev.twilio.com (alive=false)
2026/05/28 23:48:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:20 [scan] streamed subdomain: terraform.dev.twilio.com (alive=false)
2026/05/28 23:48:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:20 [scan] streamed subdomain: testing-platform-smpp.classic.us1.twilio.com (alive=false)
2026/05/28 23:48:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:20 [scan] streamed subdomain: admiral-corp-vpce.corp.twilio.com (alive=false)
2026/05/28 23:48:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:20 [scan] streamed subdomain: comms-api-spec.internal-pages.twilio.com (alive=true)
2026/05/28 23:48:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:20 [scan] streamed subdomain: providers.dev.twilio.com (alive=false)
2026/05/28 23:48:21 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:21 [scan] streamed subdomain: mq-admin.ie1.twilio.com (alive=true)
2026/05/28 23:48:21 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:48:21 [scan] streamed subdomain: one-console-internal.sydney.stage-us1.twilio.com (alive=true)
